kind,score_kind,tau,tp,fp,fn,tn,precision,recall,f1,tpr,fpr,accuracy
noun_close_entity,signed,0.38,486,164,77,399,0.7476923076923077,0.8632326820603907,0.8013190436933224,0.8632326820603907,0.2912966252220249,0.7859680284191829
noun_close_entity,signed,0.4,486,162,77,401,0.75,0.8632326820603907,0.8026424442609412,0.8632326820603907,0.2877442273534636,0.7877442273534636
noun_close_entity,signed,0.42,482,155,81,408,0.7566718995290423,0.8561278863232682,0.8033333333333332,0.8561278863232682,0.2753108348134991,0.7904085257548845
noun_close_entity,signed,0.44,480,150,83,413,0.7619047619047619,0.8525754884547069,0.8046940486169322,0.8525754884547069,0.2664298401420959,0.7930728241563055
noun_close_entity,signed,0.46,475,145,88,418,0.7661290322580645,0.8436944937833037,0.8030431107354185,0.8436944937833037,0.25754884547069273,0.7930728241563055
noun_close_entity,signed,0.48,474,142,89,421,0.7694805194805194,0.8419182948490231,0.8040712468193384,0.8419182948490231,0.2522202486678508,0.7948490230905861
noun_close_entity,signed,0.5,473,134,90,429,0.7792421746293245,0.8401420959147424,0.8085470085470086,0.8401420959147424,0.23801065719360567,0.8010657193605684
noun_close_entity,signed,0.52,470,130,93,433,0.7833333333333333,0.8348134991119005,0.8082545141874462,0.8348134991119005,0.23090586145648312,0.8019538188277087
noun_close_entity,signed,0.54,465,124,98,439,0.7894736842105263,0.8259325044404974,0.8072916666666667,0.8259325044404974,0.2202486678507993,0.8028419182948491
noun_close_entity,signed,0.56,463,114,100,449,0.8024263431542461,0.822380106571936,0.812280701754386,0.822380106571936,0.2024866785079929,0.8099467140319716
noun_close_entity,signed,0.58,461,113,102,450,0.8031358885017421,0.8188277087033747,0.8109058927000878,0.8188277087033747,0.20071047957371227,0.8090586145648313
noun_close_entity,signed,0.6,457,106,106,457,0.8117229129662522,0.8117229129662522,0.8117229129662523,0.8117229129662522,0.1882770870337478,0.8117229129662522
noun_close_entity,signed,0.62,454,105,109,458,0.8121645796064401,0.8063943161634103,0.8092691622103387,0.8063943161634103,0.18650088809946713,0.8099467140319716
noun_close_entity,signed,0.64,451,104,112,459,0.8126126126126126,0.8010657193605684,0.8067978533094812,0.8010657193605684,0.1847246891651865,0.8081705150976909
noun_close_entity,signed,0.66,441,98,122,465,0.8181818181818182,0.783303730017762,0.8003629764065335,0.783303730017762,0.17406749555950266,0.8046181172291297
noun_close_entity,signed,0.68,433,92,130,471,0.8247619047619048,0.7690941385435168,0.7959558823529411,0.7690941385435168,0.16341030195381884,0.8028419182948491
noun_close_entity,signed,0.7,429,89,134,474,0.8281853281853282,0.7619893428063943,0.7937095282146162,0.7619893428063943,0.15808170515097691,0.8019538188277087
noun_close_entity,signed,0.72,425,85,138,478,0.8333333333333334,0.7548845470692718,0.7921714818266542,0.7548845470692718,0.15097690941385436,0.8019538188277087
noun_close_entity,signed,0.74,418,79,145,484,0.8410462776659959,0.7424511545293073,0.7886792452830189,0.7424511545293073,0.14031971580817051,0.8010657193605684
noun_close_entity,signed,0.76,413,76,150,487,0.8445807770961146,0.7335701598579041,0.785171102661597,0.7335701598579041,0.1349911190053286,0.7992895204262878
noun_close_entity,signed,0.78,405,72,158,491,0.8490566037735849,0.7193605683836589,0.778846153846154,0.7193605683836589,0.12788632326820604,0.7957371225577264
noun_close_entity,signed,0.8,394,63,169,500,0.862144420131291,0.6998223801065719,0.7725490196078431,0.6998223801065719,0.11190053285968028,0.7939609236234458
noun_close_entity,signed,0.82,385,54,178,509,0.876993166287016,0.6838365896980462,0.7684630738522954,0.6838365896980462,0.09591474245115453,0.7939609236234458
noun_close_entity,signed,0.84,373,47,190,516,0.888095238095238,0.6625222024866785,0.7589013224821972,0.6625222024866785,0.08348134991119005,0.7895204262877442
noun_close_entity,signed,0.86,357,39,206,524,0.9015151515151515,0.6341030195381883,0.7445255474452555,0.6341030195381883,0.06927175843694494,0.7824156305506217
noun_close_entity,signed,0.88,339,37,224,526,0.901595744680851,0.6021314387211367,0.7220447284345046,0.6021314387211367,0.06571936056838366,0.7682060390763765
noun_close_entity,signed,0.9,326,29,237,534,0.9183098591549296,0.5790408525754884,0.710239651416122,0.5790408525754884,0.05150976909413854,0.7637655417406749
noun_close_entity,signed,0.92,302,24,261,539,0.9263803680981595,0.5364120781527532,0.6794150731158606,0.5364120781527532,0.04262877442273535,0.7468916518650088
noun_close_entity,signed,0.94,266,17,297,546,0.9399293286219081,0.4724689165186501,0.6288416075650118,0.4724689165186501,0.03019538188277087,0.7211367673179396
noun_close_entity,signed,0.96,203,7,360,556,0.9666666666666667,0.3605683836589698,0.5252263906856404,0.3605683836589698,0.012433392539964476,0.6740674955595026
noun_close_entity,signed,0.98,87,2,476,561,0.9775280898876404,0.15452930728241562,0.2668711656441718,0.15452930728241562,0.003552397868561279,0.5754884547069272
noun_close_entity,signed,1.0,0,0,563,563,0.0,0.0,0.0,0.0,0.0,0.5
noun_diagnostic,entail,0.0,253,253,0,0,0.5,1.0,0.6666666666666666,1.0,1.0,0.5
noun_diagnostic,entail,0.01,253,242,0,11,0.5111111111111111,1.0,0.676470588235294,1.0,0.9565217391304348,0.5217391304347826
noun_diagnostic,entail,0.02,253,240,0,13,0.513184584178499,1.0,0.67828418230563,1.0,0.9486166007905138,0.525691699604743
noun_diagnostic,entail,0.03,253,237,0,16,0.5163265306122449,1.0,0.6810228802153432,1.0,0.9367588932806324,0.5316205533596838
noun_diagnostic,entail,0.04,252,233,1,20,0.5195876288659794,0.9960474308300395,0.6829268292682927,0.9960474308300395,0.9209486166007905,0.5375494071146245
noun_diagnostic,entail,0.05,252,231,1,22,0.5217391304347826,0.9960474308300395,0.6847826086956521,0.9960474308300395,0.9130434782608695,0.541501976284585
noun_diagnostic,entail,0.06,252,229,1,24,0.5239085239085239,0.9960474308300395,0.6866485013623979,0.9960474308300395,0.9051383399209486,0.5454545454545454
noun_diagnostic,entail,0.07,252,228,1,25,0.525,0.9960474308300395,0.6875852660300137,0.9960474308300395,0.9011857707509882,0.5474308300395256
noun_diagnostic,entail,0.08,252,226,1,27,0.5271966527196653,0.9960474308300395,0.6894664842681258,0.9960474308300395,0.8932806324110671,0.5513833992094862
noun_diagnostic,entail,0.09,252,226,1,27,0.5271966527196653,0.9960474308300395,0.6894664842681258,0.9960474308300395,0.8932806324110671,0.5513833992094862
noun_diagnostic,entail,0.1,252,224,1,29,0.5294117647058824,0.9960474308300395,0.6913580246913581,0.9960474308300395,0.8853754940711462,0.5553359683794467
noun_diagnostic,entail,0.11,251,222,2,31,0.5306553911205074,0.9920948616600791,0.6914600550964187,0.9920948616600791,0.8774703557312253,0.5573122529644269
noun_diagnostic,entail,0.12,251,220,2,33,0.5329087048832272,0.9920948616600791,0.6933701657458563,0.9920948616600791,0.8695652173913043,0.5612648221343873
noun_diagnostic,entail,0.13,251,216,2,37,0.5374732334047109,0.9920948616600791,0.6972222222222222,0.9920948616600791,0.8537549407114624,0.5691699604743083
noun_diagnostic,entail,0.14,251,215,2,38,0.5386266094420601,0.9920948616600791,0.698191933240612,0.9920948616600791,0.849802371541502,0.5711462450592886
noun_diagnostic,entail,0.15,251,214,2,39,0.5397849462365591,0.9920948616600791,0.6991643454038998,0.9920948616600791,0.8458498023715415,0.5731225296442688
noun_diagnostic,entail,0.16,251,213,2,40,0.540948275862069,0.9920948616600791,0.7001394700139469,0.9920948616600791,0.841897233201581,0.575098814229249
noun_diagnostic,entail,0.17,251,212,2,41,0.5421166306695464,0.9920948616600791,0.7011173184357541,0.9920948616600791,0.8379446640316206,0.5770750988142292
noun_diagnostic,entail,0.18,250,211,3,42,0.5422993492407809,0.9881422924901185,0.700280112044818,0.9881422924901185,0.83399209486166,0.5770750988142292
noun_diagnostic,entail,0.19,248,208,5,45,0.543859649122807,0.9802371541501976,0.6995768688293371,0.9802371541501976,0.8221343873517787,0.5790513833992095
noun_diagnostic,entail,0.2,248,207,5,46,0.545054945054945,0.9802371541501976,0.7005649717514124,0.9802371541501976,0.8181818181818182,0.5810276679841897
noun_diagnostic,entail,0.21,248,207,5,46,0.545054945054945,0.9802371541501976,0.7005649717514124,0.9802371541501976,0.8181818181818182,0.5810276679841897
noun_diagnostic,entail,0.22,248,207,5,46,0.545054945054945,0.9802371541501976,0.7005649717514124,0.9802371541501976,0.8181818181818182,0.5810276679841897
noun_diagnostic,entail,0.23,248,205,5,48,0.5474613686534217,0.9802371541501976,0.7025495750708215,0.9802371541501976,0.8102766798418972,0.5849802371541502
noun_diagnostic,entail,0.24,248,203,5,50,0.549889135254989,0.9802371541501976,0.7045454545454546,0.9802371541501976,0.8023715415019763,0.5889328063241107
noun_diagnostic,entail,0.25,248,202,5,51,0.5511111111111111,0.9802371541501976,0.705547652916074,0.9802371541501976,0.7984189723320159,0.5909090909090909
noun_diagnostic,entail,0.26,248,200,5,53,0.5535714285714286,0.9802371541501976,0.7075606276747505,0.9802371541501976,0.7905138339920948,0.5948616600790514
noun_diagnostic,entail,0.27,247,200,6,53,0.5525727069351231,0.9762845849802372,0.7057142857142856,0.9762845849802372,0.7905138339920948,0.5928853754940712
noun_diagnostic,entail,0.28,247,199,6,54,0.5538116591928252,0.9762845849802372,0.7067238912732475,0.9762845849802372,0.7865612648221344,0.5948616600790514
noun_diagnostic,entail,0.29,247,197,6,56,0.5563063063063063,0.9762845849802372,0.7087517934002868,0.9762845849802372,0.7786561264822134,0.5988142292490118
noun_diagnostic,entail,0.3,247,196,6,57,0.5575620767494357,0.9762845849802372,0.7097701149425288,0.9762845849802372,0.7747035573122529,0.6007905138339921
noun_diagnostic,entail,0.31,246,196,7,57,0.5565610859728507,0.9723320158102767,0.7079136690647483,0.9723320158102767,0.7747035573122529,0.5988142292490118
noun_diagnostic,entail,0.32,246,194,7,59,0.5590909090909091,0.9723320158102767,0.7099567099567099,0.9723320158102767,0.766798418972332,0.6027667984189723
noun_diagnostic,entail,0.33,246,194,7,59,0.5590909090909091,0.9723320158102767,0.7099567099567099,0.9723320158102767,0.766798418972332,0.6027667984189723
noun_diagnostic,entail,0.34,245,192,8,61,0.5606407322654462,0.9683794466403162,0.7101449275362319,0.9683794466403162,0.758893280632411,0.6047430830039525
noun_diagnostic,entail,0.35,245,191,8,62,0.5619266055045872,0.9683794466403162,0.7111756168359942,0.9683794466403162,0.7549407114624506,0.6067193675889329
noun_diagnostic,entail,0.36,244,188,9,65,0.5648148148148148,0.9644268774703557,0.7124087591240876,0.9644268774703557,0.7430830039525692,0.6106719367588933
noun_diagnostic,entail,0.37,244,187,9,66,0.5661252900232019,0.9644268774703557,0.7134502923976609,0.9644268774703557,0.7391304347826086,0.6126482213438735
noun_diagnostic,entail,0.38,244,185,9,68,0.5687645687645687,0.9644268774703557,0.7155425219941348,0.9644268774703557,0.7312252964426877,0.616600790513834
noun_diagnostic,entail,0.39,244,184,9,69,0.5700934579439252,0.9644268774703557,0.7165932452276064,0.9644268774703557,0.7272727272727273,0.6185770750988142
noun_diagnostic,entail,0.4,244,183,9,70,0.5714285714285714,0.9644268774703557,0.7176470588235294,0.9644268774703557,0.7233201581027668,0.6205533596837944
noun_diagnostic,entail,0.41,243,183,10,70,0.5704225352112676,0.9604743083003953,0.7157584683357879,0.9604743083003953,0.7233201581027668,0.6185770750988142
noun_diagnostic,entail,0.42,243,180,10,73,0.574468085106383,0.9604743083003953,0.7189349112426037,0.9604743083003953,0.7114624505928854,0.6245059288537549
noun_diagnostic,entail,0.43,243,180,10,73,0.574468085106383,0.9604743083003953,0.7189349112426037,0.9604743083003953,0.7114624505928854,0.6245059288537549
noun_diagnostic,entail,0.44,242,179,11,74,0.5748218527315915,0.9565217391304348,0.7181008902077152,0.9565217391304348,0.7075098814229249,0.6245059288537549
noun_diagnostic,entail,0.45,242,177,11,76,0.5775656324582339,0.9565217391304348,0.7202380952380952,0.9565217391304348,0.6996047430830039,0.6284584980237155
noun_diagnostic,entail,0.46,241,177,12,76,0.5765550239234449,0.9525691699604744,0.7183308494783904,0.9525691699604744,0.6996047430830039,0.6264822134387352
noun_diagnostic,entail,0.47,241,177,12,76,0.5765550239234449,0.9525691699604744,0.7183308494783904,0.9525691699604744,0.6996047430830039,0.6264822134387352
noun_diagnostic,entail,0.48,241,176,12,77,0.5779376498800959,0.9525691699604744,0.7194029850746269,0.9525691699604744,0.6956521739130435,0.6284584980237155
noun_diagnostic,entail,0.49,240,174,13,79,0.5797101449275363,0.9486166007905138,0.7196401799100449,0.9486166007905138,0.6877470355731226,0.6304347826086957
noun_diagnostic,entail,0.5,239,173,14,80,0.5800970873786407,0.9446640316205533,0.7187969924812029,0.9446640316205533,0.6837944664031621,0.6304347826086957
noun_diagnostic,entail,0.51,239,172,14,81,0.5815085158150851,0.9446640316205533,0.719879518072289,0.9446640316205533,0.6798418972332015,0.6324110671936759
noun_diagnostic,entail,0.52,239,169,14,84,0.5857843137254902,0.9446640316205533,0.7231467473524963,0.9446640316205533,0.6679841897233202,0.6383399209486166
noun_diagnostic,entail,0.53,238,168,15,85,0.5862068965517241,0.9407114624505929,0.7223065250379362,0.9407114624505929,0.6640316205533597,0.6383399209486166
noun_diagnostic,entail,0.54,237,166,16,87,0.5880893300248139,0.9367588932806324,0.7225609756097562,0.9367588932806324,0.6561264822134387,0.6403162055335968
noun_diagnostic,entail,0.55,237,165,16,88,0.5895522388059702,0.9367588932806324,0.7236641221374045,0.9367588932806324,0.6521739130434783,0.642292490118577
noun_diagnostic,entail,0.56,237,165,16,88,0.5895522388059702,0.9367588932806324,0.7236641221374045,0.9367588932806324,0.6521739130434783,0.642292490118577
noun_diagnostic,entail,0.57,237,164,16,89,0.5910224438902744,0.9367588932806324,0.7247706422018348,0.9367588932806324,0.6482213438735178,0.6442687747035574
noun_diagnostic,entail,0.58,237,162,16,91,0.5939849624060151,0.9367588932806324,0.7269938650306749,0.9367588932806324,0.6403162055335968,0.6482213438735178
noun_diagnostic,entail,0.59,235,159,18,94,0.5964467005076142,0.9288537549407114,0.7264296754250387,0.9288537549407114,0.6284584980237155,0.650197628458498
noun_diagnostic,entail,0.6,235,158,18,95,0.5979643765903307,0.9288537549407114,0.7275541795665635,0.9288537549407114,0.6245059288537549,0.6521739130434783
noun_diagnostic,entail,0.61,235,157,18,96,0.5994897959183674,0.9288537549407114,0.7286821705426356,0.9288537549407114,0.6205533596837944,0.6541501976284585
noun_diagnostic,entail,0.62,233,155,20,98,0.6005154639175257,0.9209486166007905,0.7269890795631825,0.9209486166007905,0.6126482213438735,0.6541501976284585
noun_diagnostic,entail,0.63,233,152,20,101,0.6051948051948052,0.9209486166007905,0.7304075235109718,0.9209486166007905,0.6007905138339921,0.6600790513833992
noun_diagnostic,entail,0.64,233,151,20,102,0.6067708333333334,0.9209486166007905,0.7315541601255887,0.9209486166007905,0.5968379446640316,0.6620553359683794
noun_diagnostic,entail,0.65,233,149,20,104,0.6099476439790575,0.9209486166007905,0.7338582677165353,0.9209486166007905,0.5889328063241107,0.66600790513834
noun_diagnostic,entail,0.66,232,147,21,106,0.6121372031662269,0.9169960474308301,0.7341772151898734,0.9169960474308301,0.5810276679841897,0.6679841897233202
noun_diagnostic,entail,0.67,231,144,22,109,0.616,0.9130434782608695,0.7356687898089171,0.9130434782608695,0.5691699604743083,0.6719367588932806
noun_diagnostic,entail,0.68,229,140,24,113,0.6205962059620597,0.9051383399209486,0.7363344051446945,0.9051383399209486,0.5533596837944664,0.6758893280632411
noun_diagnostic,entail,0.69,226,138,27,115,0.6208791208791209,0.8932806324110671,0.7325769854132901,0.8932806324110671,0.5454545454545454,0.6739130434782609
noun_diagnostic,entail,0.7,226,134,27,119,0.6277777777777778,0.8932806324110671,0.7373572593800978,0.8932806324110671,0.5296442687747036,0.6818181818181818
noun_diagnostic,entail,0.71,225,132,28,121,0.6302521008403361,0.8893280632411067,0.7377049180327869,0.8893280632411067,0.5217391304347826,0.6837944664031621
noun_diagnostic,entail,0.72,224,129,29,124,0.6345609065155807,0.8853754940711462,0.7392739273927393,0.8853754940711462,0.5098814229249012,0.6877470355731226
noun_diagnostic,entail,0.73,223,129,30,124,0.6335227272727273,0.8814229249011858,0.7371900826446282,0.8814229249011858,0.5098814229249012,0.6857707509881423
noun_diagnostic,entail,0.74,223,125,30,128,0.6408045977011494,0.8814229249011858,0.7420965058236273,0.8814229249011858,0.49407114624505927,0.6936758893280632
noun_diagnostic,entail,0.75,222,124,31,129,0.6416184971098265,0.8774703557312253,0.7412353923205343,0.8774703557312253,0.4901185770750988,0.6936758893280632
noun_diagnostic,entail,0.76,222,123,31,130,0.6434782608695652,0.8774703557312253,0.7424749163879598,0.8774703557312253,0.48616600790513836,0.6956521739130435
noun_diagnostic,entail,0.77,220,122,33,131,0.6432748538011696,0.8695652173913043,0.7394957983193277,0.8695652173913043,0.48221343873517786,0.6936758893280632
noun_diagnostic,entail,0.78,218,120,35,133,0.6449704142011834,0.8616600790513834,0.7377326565143825,0.8616600790513834,0.4743083003952569,0.6936758893280632
noun_diagnostic,entail,0.79,218,120,35,133,0.6449704142011834,0.8616600790513834,0.7377326565143825,0.8616600790513834,0.4743083003952569,0.6936758893280632
noun_diagnostic,entail,0.8,217,114,36,139,0.6555891238670695,0.857707509881423,0.7431506849315068,0.857707509881423,0.4505928853754941,0.7035573122529645
noun_diagnostic,entail,0.81,216,111,37,142,0.6605504587155964,0.8537549407114624,0.7448275862068965,0.8537549407114624,0.43873517786561267,0.7075098814229249
noun_diagnostic,entail,0.82,215,107,38,146,0.6677018633540373,0.849802371541502,0.7478260869565216,0.849802371541502,0.42292490118577075,0.7134387351778656
noun_diagnostic,entail,0.83,215,106,38,147,0.6697819314641744,0.849802371541502,0.7491289198606272,0.849802371541502,0.4189723320158103,0.7154150197628458
noun_diagnostic,entail,0.84,215,100,38,153,0.6825396825396826,0.849802371541502,0.7570422535211268,0.849802371541502,0.3952569169960474,0.7272727272727273
noun_diagnostic,entail,0.85,213,96,40,157,0.6893203883495146,0.841897233201581,0.7580071174377224,0.841897233201581,0.3794466403162055,0.7312252964426877
noun_diagnostic,entail,0.86,209,92,44,161,0.6943521594684385,0.8260869565217391,0.7545126353790614,0.8260869565217391,0.36363636363636365,0.7312252964426877
noun_diagnostic,entail,0.87,207,87,46,166,0.7040816326530612,0.8181818181818182,0.7568555758683729,0.8181818181818182,0.3438735177865613,0.7371541501976284
noun_diagnostic,entail,0.88,206,85,47,168,0.7079037800687286,0.8142292490118577,0.7573529411764707,0.8142292490118577,0.3359683794466403,0.7391304347826086
noun_diagnostic,entail,0.89,204,82,49,171,0.7132867132867133,0.8063241106719368,0.7569573283858998,0.8063241106719368,0.3241106719367589,0.741106719367589
noun_diagnostic,entail,0.9,201,75,52,178,0.7282608695652174,0.7944664031620553,0.7599243856332704,0.7944664031620553,0.2964426877470356,0.7490118577075099
noun_diagnostic,entail,0.91,194,66,59,187,0.7461538461538462,0.766798418972332,0.7563352826510721,0.766798418972332,0.2608695652173913,0.7529644268774703
noun_diagnostic,entail,0.92,189,57,64,196,0.7682926829268293,0.7470355731225297,0.7575150300601202,0.7470355731225297,0.22529644268774704,0.7608695652173914
noun_diagnostic,entail,0.93,188,53,65,200,0.7800829875518672,0.7430830039525692,0.7611336032388665,0.7430830039525692,0.20948616600790515,0.766798418972332
noun_diagnostic,entail,0.94,182,47,71,206,0.7947598253275109,0.7193675889328063,0.7551867219917011,0.7193675889328063,0.1857707509881423,0.766798418972332
noun_diagnostic,entail,0.95,170,44,83,209,0.794392523364486,0.6719367588932806,0.728051391862955,0.6719367588932806,0.17391304347826086,0.7490118577075099
noun_diagnostic,entail,0.96,153,38,100,215,0.8010471204188482,0.6047430830039525,0.6891891891891891,0.6047430830039525,0.15019762845849802,0.7272727272727273
noun_diagnostic,entail,0.97,140,30,113,223,0.8235294117647058,0.5533596837944664,0.6619385342789598,0.5533596837944664,0.11857707509881422,0.717391304347826
noun_diagnostic,entail,0.98,111,14,142,239,0.888,0.43873517786561267,0.5873015873015873,0.43873517786561267,0.05533596837944664,0.691699604743083
noun_diagnostic,entail,0.99,58,4,195,249,0.9354838709677419,0.22924901185770752,0.3682539682539682,0.22924901185770752,0.015810276679841896,0.6067193675889329
noun_diagnostic,entail,1.0,0,0,253,253,0.0,0.0,0.0,0.0,0.0,0.5
noun_diagnostic,signed,-1.0,253,253,0,0,0.5,1.0,0.6666666666666666,1.0,1.0,0.5
noun_diagnostic,signed,-0.98,253,249,0,4,0.5039840637450199,1.0,0.6701986754966888,1.0,0.9841897233201581,0.5079051383399209
noun_diagnostic,signed,-0.96,253,245,0,8,0.5080321285140562,1.0,0.673768308921438,1.0,0.9683794466403162,0.5158102766798419
noun_diagnostic,signed,-0.94,253,245,0,8,0.5080321285140562,1.0,0.673768308921438,1.0,0.9683794466403162,0.5158102766798419
noun_diagnostic,signed,-0.92,253,245,0,8,0.5080321285140562,1.0,0.673768308921438,1.0,0.9683794466403162,0.5158102766798419
noun_diagnostic,signed,-0.9,252,243,1,10,0.509090909090909,0.9960474308300395,0.6737967914438503,0.9960474308300395,0.9604743083003953,0.5177865612648221
noun_diagnostic,signed,-0.88,252,242,1,11,0.5101214574898786,0.9960474308300395,0.674698795180723,0.9960474308300395,0.9565217391304348,0.5197628458498024
noun_diagnostic,signed,-0.86,252,240,1,13,0.5121951219512195,0.9960474308300395,0.6765100671140939,0.9960474308300395,0.9486166007905138,0.5237154150197628
noun_diagnostic,signed,-0.84,252,239,1,14,0.5132382892057027,0.9960474308300395,0.6774193548387096,0.9960474308300395,0.9446640316205533,0.525691699604743
noun_diagnostic,signed,-0.82,252,239,1,14,0.5132382892057027,0.9960474308300395,0.6774193548387096,0.9960474308300395,0.9446640316205533,0.525691699604743
noun_diagnostic,signed,-0.8,252,238,1,15,0.5142857142857142,0.9960474308300395,0.6783310901749663,0.9960474308300395,0.9407114624505929,0.5276679841897233
noun_diagnostic,signed,-0.78,252,237,1,16,0.5153374233128835,0.9960474308300395,0.6792452830188679,0.9960474308300395,0.9367588932806324,0.5296442687747036
noun_diagnostic,signed,-0.76,252,237,1,16,0.5153374233128835,0.9960474308300395,0.6792452830188679,0.9960474308300395,0.9367588932806324,0.5296442687747036
noun_diagnostic,signed,-0.74,252,237,1,16,0.5153374233128835,0.9960474308300395,0.6792452830188679,0.9960474308300395,0.9367588932806324,0.5296442687747036
noun_diagnostic,signed,-0.72,252,236,1,17,0.5163934426229508,0.9960474308300395,0.6801619433198381,0.9960474308300395,0.932806324110672,0.5316205533596838
noun_diagnostic,signed,-0.7,252,234,1,19,0.5185185185185185,0.9960474308300395,0.6820027063599458,0.9960474308300395,0.924901185770751,0.5355731225296443
noun_diagnostic,signed,-0.68,252,233,1,20,0.5195876288659794,0.9960474308300395,0.6829268292682927,0.9960474308300395,0.9209486166007905,0.5375494071146245
noun_diagnostic,signed,-0.66,252,231,1,22,0.5217391304347826,0.9960474308300395,0.6847826086956521,0.9960474308300395,0.9130434782608695,0.541501976284585
noun_diagnostic,signed,-0.64,252,231,1,22,0.5217391304347826,0.9960474308300395,0.6847826086956521,0.9960474308300395,0.9130434782608695,0.541501976284585
noun_diagnostic,signed,-0.62,251,231,2,22,0.520746887966805,0.9920948616600791,0.6829931972789116,0.9920948616600791,0.9130434782608695,0.5395256916996047
noun_diagnostic,signed,-0.6,251,230,2,23,0.5218295218295218,0.9920948616600791,0.6839237057220708,0.9920948616600791,0.9090909090909091,0.541501976284585
noun_diagnostic,signed,-0.58,251,230,2,23,0.5218295218295218,0.9920948616600791,0.6839237057220708,0.9920948616600791,0.9090909090909091,0.541501976284585
noun_diagnostic,signed,-0.56,251,230,2,23,0.5218295218295218,0.9920948616600791,0.6839237057220708,0.9920948616600791,0.9090909090909091,0.541501976284585
noun_diagnostic,signed,-0.54,251,229,2,24,0.5229166666666667,0.9920948616600791,0.6848567530695772,0.9920948616600791,0.9051383399209486,0.5434782608695652
noun_diagnostic,signed,-0.52,251,228,2,25,0.524008350730689,0.9920948616600791,0.685792349726776,0.9920948616600791,0.9011857707509882,0.5454545454545454
noun_diagnostic,signed,-0.5,251,228,2,25,0.524008350730689,0.9920948616600791,0.685792349726776,0.9920948616600791,0.9011857707509882,0.5454545454545454
noun_diagnostic,signed,-0.48,251,228,2,25,0.524008350730689,0.9920948616600791,0.685792349726776,0.9920948616600791,0.9011857707509882,0.5454545454545454
noun_diagnostic,signed,-0.46,251,225,2,28,0.5273109243697479,0.9920948616600791,0.6886145404663925,0.9920948616600791,0.8893280632411067,0.5513833992094862
noun_diagnostic,signed,-0.44,251,225,2,28,0.5273109243697479,0.9920948616600791,0.6886145404663925,0.9920948616600791,0.8893280632411067,0.5513833992094862
noun_diagnostic,signed,-0.42,251,225,2,28,0.5273109243697479,0.9920948616600791,0.6886145404663925,0.9920948616600791,0.8893280632411067,0.5513833992094862
noun_diagnostic,signed,-0.4,251,224,2,29,0.5284210526315789,0.9920948616600791,0.6895604395604396,0.9920948616600791,0.8853754940711462,0.5533596837944664
noun_diagnostic,signed,-0.38,250,224,3,29,0.5274261603375527,0.9881422924901185,0.687757909215956,0.9881422924901185,0.8853754940711462,0.5513833992094862
noun_diagnostic,signed,-0.36,250,222,3,31,0.5296610169491526,0.9881422924901185,0.6896551724137931,0.9881422924901185,0.8774703557312253,0.5553359683794467
noun_diagnostic,signed,-0.34,250,221,3,32,0.5307855626326964,0.9881422924901185,0.6906077348066298,0.9881422924901185,0.8735177865612648,0.5573122529644269
noun_diagnostic,signed,-0.32,250,221,3,32,0.5307855626326964,0.9881422924901185,0.6906077348066298,0.9881422924901185,0.8735177865612648,0.5573122529644269
noun_diagnostic,signed,-0.3,250,220,3,33,0.5319148936170213,0.9881422924901185,0.6915629322268325,0.9881422924901185,0.8695652173913043,0.5592885375494071
noun_diagnostic,signed,-0.28,250,219,3,34,0.5330490405117271,0.9881422924901185,0.6925207756232686,0.9881422924901185,0.8656126482213439,0.5612648221343873
noun_diagnostic,signed,-0.26,249,217,4,36,0.5343347639484979,0.9841897233201581,0.6926286509040334,0.9841897233201581,0.857707509881423,0.5632411067193676
noun_diagnostic,signed,-0.24,249,217,4,36,0.5343347639484979,0.9841897233201581,0.6926286509040334,0.9841897233201581,0.857707509881423,0.5632411067193676
noun_diagnostic,signed,-0.22,248,217,5,36,0.5333333333333333,0.9802371541501976,0.6908077994428969,0.9802371541501976,0.857707509881423,0.5612648221343873
noun_diagnostic,signed,-0.2,248,217,5,36,0.5333333333333333,0.9802371541501976,0.6908077994428969,0.9802371541501976,0.857707509881423,0.5612648221343873
noun_diagnostic,signed,-0.18,248,217,5,36,0.5333333333333333,0.9802371541501976,0.6908077994428969,0.9802371541501976,0.857707509881423,0.5612648221343873
noun_diagnostic,signed,-0.16,248,215,5,38,0.5356371490280778,0.9802371541501976,0.6927374301675977,0.9802371541501976,0.849802371541502,0.5652173913043478
noun_diagnostic,signed,-0.14,248,215,5,38,0.5356371490280778,0.9802371541501976,0.6927374301675977,0.9802371541501976,0.849802371541502,0.5652173913043478
noun_diagnostic,signed,-0.12,248,214,5,39,0.5367965367965368,0.9802371541501976,0.6937062937062938,0.9802371541501976,0.8458498023715415,0.567193675889328
noun_diagnostic,signed,-0.1,248,214,5,39,0.5367965367965368,0.9802371541501976,0.6937062937062938,0.9802371541501976,0.8458498023715415,0.567193675889328
noun_diagnostic,signed,-0.08,248,214,5,39,0.5367965367965368,0.9802371541501976,0.6937062937062938,0.9802371541501976,0.8458498023715415,0.567193675889328
noun_diagnostic,signed,-0.06,248,213,5,40,0.5379609544468547,0.9802371541501976,0.6946778711484595,0.9802371541501976,0.841897233201581,0.5691699604743083
noun_diagnostic,signed,-0.04,247,213,6,40,0.5369565217391304,0.9762845849802372,0.6928471248246845,0.9762845849802372,0.841897233201581,0.567193675889328
